User_ID,Position,Experience_Level,Expertise,Primary_Language,Secondary_Languages,Gender,Industry,Education,Years_of_Experience,Availability,Location,Mentoring_Preferences,Communication_Methods
Mentee_3269,Game Developer,Junior,"['AI in Games', 'Unity', 'Game Design']",C++,"['Python', 'Java', 'HTML5']",Non-binary,Biotechnology,Masters,3,Freelance,Richardberg,Project Collaboration,Video Calls
Mentee_3270,Machine Learning Engineer,Entry,"['XGBoost', 'PyTorch']",Python,"['Julia', 'Swift', 'C++']",Male,Cybersecurity,Masters,1,Full-time,Carrillomouth,Technical Skills,Video Calls
Mentee_3271,Artificial Intelligence Engineer,Entry,['Reinforcement Learning'],Python,"['Scala', 'Swift', 'C++']",Male,Cloud Computing,Bachelors,0,Full-time,Thomasville,Project Collaboration,Chat
Mentee_3272,ERP Consultant,Entry,"['ERP Implementation', 'User Training', 'Data Migration']",None,"['PHP', 'Python', 'Java']",Non-binary,Energy,PhD,1,Full-time,Robertshire,Technical Skills,Email
Mentee_3273,Database Administrator,Entry,"['Performance Tuning', 'Backup and Recovery', 'Data Migration']",PL/SQL,"['SQLite', 'Oracle', 'PostgreSQL']",Male,Cybersecurity,PhD,1,Full-time,Debrafort,Career Guidance,Email
Mentee_3274,Web Designer,Junior,"['SEO Optimization', 'UI/UX Design']",HTML,"['JavaScript', 'PHP', 'TypeScript']",Non-binary,Telecommunications,Masters,3,Freelance,Richardsonchester,Project Collaboration,Chat
Mentee_3275,Data Analyst,Junior,"['Dashboard Creation', 'Statistical Analysis']",Python,"['Tableau', 'Excel', 'JavaScript']",Male,Telecommunications,Bachelors,3,Freelance,South Roberto,Project Collaboration,Chat
Mentee_3276,Cryptography Engineer,Mid,['Secure Communication'],Python,"['Java', 'C++', 'Go']",Female,Biotechnology,High School,6,Full-time,New Wyatt,Technical Skills,Chat
Mentee_3277,Technical Support Specialist,Entry,"['Network Configuration', 'Remote Support', 'Customer Service']",None,[],Prefer not to say,Government,PhD,0,Freelance,Lake Crystalberg,Technical Skills,Video Calls
Mentee_3278,AR/VR Content Creator,Junior,['3D Modeling'],C++,"['JavaScript', 'Python', 'HTML5']",Prefer not to say,Manufacturing,High School,2,Freelance,Richardsonchester,Project Collaboration,Chat
Mentee_3279,IT Project Manager,Entry,"['Agile Methodologies', 'Risk Management']",None,[],Male,Biotechnology,Masters,1,Freelance,Thomasville,Career Guidance,Email
Mentee_3280,Data Engineer,Entry,"['Big Data Technologies', 'ETL Processes']",Python,"['Go', 'R', 'Java']",Male,Automotive,High School,0,Full-time,Bryanberg,Technical Skills,Chat
Mentee_3281,Back-End Developer,Entry,"['Django', 'Express.js', 'Spring']",Ruby,"['Perl', 'C#', 'SQL']",Female,Web Development,Bachelors,1,Full-time,New Patricia,Career Guidance,Email
Mentee_3282,Game Designer,Mid,"['Character Design', 'Level Design']",None,"['JavaScript', 'HTML5', 'C#']",Male,Cloud Computing,High School,6,Full-time,Edwardbury,Technical Skills,Video Calls
Mentee_3283,Database Administrator,Junior,"['Backup and Recovery', 'Database Design', 'Performance Tuning']",SQL,"['Oracle', 'PostgreSQL', 'MySQL']",Female,Mobile Development,Masters,2,Part-time,Annashire,Project Collaboration,Video Calls
Mentee_3284,SEO Specialist,Entry,['Keyword Research'],None,"['SQL', 'HTML', 'Python']",Male,Manufacturing,High School,0,Full-time,Lake Crystalberg,Career Guidance,Chat
Mentee_3285,Quality Assurance Engineer,Entry,"['Manual Testing', 'Test Planning']",None,"['Python', 'Ruby', 'Java']",Female,Manufacturing,PhD,1,Full-time,Edwardbury,Career Guidance,Chat
Mentee_3286,AR/VR Content Creator,Mid,"['3D Modeling', 'User Experience', 'Interactive Design']",C++,"['HTML5', 'JavaScript', 'Java']",Non-binary,Gaming,Masters,4,Part-time,Lisaburgh,Technical Skills,Chat
Mentee_3287,SEO Specialist,Mid,"['On-Page SEO', 'Analytics']",None,"['SQL', 'HTML', 'JavaScript']",Female,Energy,Bachelors,4,Part-time,North Annaville,Project Collaboration,Chat
Mentee_3288,Quality Assurance Engineer,Mid,"['Regression Testing', 'Test Planning']",None,"['Ruby', 'Python', 'Java']",Female,Mobile Development,Masters,6,Full-time,Port Stephanie,Technical Skills,Video Calls
Mentee_3289,SEO Specialist,Junior,['Off-Page SEO'],None,"['HTML', 'SQL', 'JavaScript']",Male,Government,Bachelors,2,Part-time,Bretthaven,Career Guidance,Video Calls
Mentee_3290,Robotics Engineer,Entry,"['Control Systems', 'Machine Learning', 'Embedded Systems']",C,"['Rust', 'JavaScript', 'C++']",Prefer not to say,Government,High School,1,Full-time,New Patricia,Technical Skills,Video Calls
Mentee_3291,Cybersecurity Specialist,Entry,"['Incident Response', 'Cryptography']",C++,"['Rust', 'Ruby', 'Java']",Female,Mobile Development,Bachelors,0,Part-time,Barnesfort,Technical Skills,Video Calls
Mentee_3292,Quality Assurance Engineer,Junior,['Regression Testing'],None,"['Ruby', 'Java', 'C#']",Female,Automotive,Bachelors,3,Freelance,Kerrton,Career Guidance,Chat
Mentee_3293,Back-End Developer,Junior,"['Spring', 'Express.js', 'Flask']",Java,"['C#', 'Perl', 'SQL']",Prefer not to say,Cloud Computing,PhD,2,Part-time,Campbellland,Technical Skills,Video Calls
Mentee_3294,Game Developer,Junior,"['Graphics Programming', 'Game Design', 'AI in Games']",C++,"['Python', 'Swift', 'HTML5']",Male,Transportation,PhD,2,Part-time,Bryanberg,Project Collaboration,Video Calls
Mentee_3295,Game Designer,Junior,"['Level Design', 'Gameplay Mechanics']",None,"['C++', 'C#', 'JavaScript']",Male,Web Development,Masters,3,Full-time,Lake Thomas,Project Collaboration,Email
Mentee_3296,Cryptography Engineer,Mid,['Secure Communication'],C,"['C++', 'Rust', 'Java']",Male,Transportation,Masters,6,Part-time,Ramirezhaven,Project Collaboration,Email
Mentee_3297,Mobile Developer,Junior,"['iOS Development', 'React Native', 'Android Development']",Kotlin,"['Java', 'C#', 'Dart']",Prefer not to say,Cloud Computing,PhD,2,Freelance,Masonbury,Career Guidance,Chat
Mentee_3298,Data Analyst,Mid,"['Statistical Analysis', 'Data Visualization', 'Data Mining']",SQL,"['Excel', 'Power BI', 'Tableau']",Female,Cybersecurity,Masters,7,Full-time,Richardberg,Technical Skills,Video Calls
Mentee_3299,IoT Developer,Entry,"['Networking Protocols', 'Embedded Systems']",C,"['Rust', 'Java', 'JavaScript']",Male,Biotechnology,Masters,1,Freelance,East Laurabury,Technical Skills,Email
Mentee_3300,Quality Assurance Engineer,Entry,"['Test Planning', 'Manual Testing']",None,"['JavaScript', 'C#', 'Ruby']",Non-binary,Transportation,Masters,1,Freelance,Thomasville,Project Collaboration,Email
Mentee_3301,Robotics Engineer,Mid,"['Robot Kinematics', 'Control Systems']",C,"['Rust', 'MATLAB', 'JavaScript']",Non-binary,Media,Bachelors,6,Full-time,North Annaville,Project Collaboration,Video Calls
Mentee_3302,IT Consultant,Junior,"['Technology Strategy', 'Risk Management', 'IT Governance']",None,[],Male,Manufacturing,Bachelors,2,Part-time,West Jacob,Project Collaboration,Chat
Mentee_3303,Technical Writer,Entry,['User Guides'],None,[],Female,Enterprise Software,Bachelors,0,Full-time,North Nicholasfurt,Technical Skills,Chat
Mentee_3304,DevOps Engineer,Entry,"['AWS', 'Azure']",Go,"['Perl', 'Bash', 'Groovy']",Female,Cybersecurity,High School,1,Part-time,Alejandroport,Career Guidance,Email
Mentee_3305,Web Designer,Mid,['Wireframing'],CSS,"['Python', 'Ruby', 'TypeScript']",Prefer not to say,Transportation,PhD,6,Part-time,North Kennethfort,Career Guidance,Video Calls
Mentee_3306,Mobile Developer,Mid,"['iOS Development', 'Flutter']",Swift,"['Objective-C', 'Java', 'C#']",Female,Enterprise Software,Masters,5,Part-time,Campbellland,Technical Skills,Email
Mentee_3307,ERP Consultant,Mid,"['ERP Implementation', 'User Training']",None,"['SQL', 'PHP', 'Python']",Prefer not to say,Mobile Development,PhD,4,Full-time,Jasonmouth,Project Collaboration,Video Calls
Mentee_3308,Game Designer,Junior,"['Storyboarding', 'Gameplay Mechanics']",None,"['HTML5', 'JavaScript', 'C++']",Female,Web Development,High School,3,Full-time,Masonbury,Project Collaboration,Video Calls
Mentee_3309,Full-Stack Developer,Mid,"['React', 'Angular', 'Django']",Python,"['SQL', 'GraphQL', 'TypeScript']",Non-binary,Cloud Computing,High School,5,Freelance,New Jessica,Technical Skills,Video Calls
Mentee_3310,SEO Specialist,Entry,"['Content Strategy', 'Keyword Research', 'Off-Page SEO']",None,"['Python', 'CSS', 'SQL']",Male,Cybersecurity,Masters,0,Full-time,Lorifort,Project Collaboration,Email
Mentee_3311,Machine Learning Engineer,Junior,"['TensorFlow', 'Keras']",R,"['Scala', 'Java', 'Julia']",Prefer not to say,Transportation,Bachelors,3,Full-time,Rosalesfort,Project Collaboration,Video Calls
Mentee_3312,AR/VR Content Creator,Junior,['Interactive Design'],C#,"['Python', 'HTML5', 'CSS']",Male,Retail,High School,2,Part-time,Bretthaven,Career Guidance,Chat
Mentee_3313,E-commerce Specialist,Mid,['Digital Marketing'],CSS,"['JavaScript', 'SQL', 'Python']",Female,Gaming,PhD,5,Freelance,North Samantha,Project Collaboration,Video Calls
Mentee_3314,IT Project Manager,Junior,"['Risk Management', 'Agile Methodologies']",None,[],Prefer not to say,Cloud Computing,PhD,2,Freelance,New Jessica,Project Collaboration,Video Calls
Mentee_3315,Front-End Developer,Mid,['Bootstrap'],TypeScript,"['Less', 'Elm', 'HTML']",Female,Cybersecurity,High School,6,Freelance,Cruzhaven,Career Guidance,Chat
Mentee_3316,Quality Assurance Engineer,Junior,"['Test Automation', 'Regression Testing', 'Test Planning']",None,"['C#', 'Java', 'Python']",Male,Government,Bachelors,2,Part-time,New Lawrencetown,Career Guidance,Video Calls
Mentee_3317,Blockchain Developer,Entry,"['Cryptography', 'Decentralized Applications']",JavaScript,"['Rust', 'Java', 'C++']",Male,Cloud Computing,Masters,0,Full-time,North Nicholasfurt,Project Collaboration,Chat
Mentee_3318,Back-End Developer,Entry,['Express.js'],Python,"['SQL', 'C#', 'PHP']",Prefer not to say,Data Science,High School,0,Full-time,Port Stephanie,Project Collaboration,Chat
Mentee_3319,Systems Architect,Mid,['Microservices'],C#,"['Ruby', 'JavaScript', 'Go']",Prefer not to say,Web Development,PhD,5,Part-time,Smithmouth,Career Guidance,Video Calls
Mentee_3320,DevOps Engineer,Mid,"['Terraform', 'AWS']",Python,"['Ruby', 'Perl', 'Groovy']",Male,Manufacturing,Masters,6,Freelance,Jesusfurt,Career Guidance,Chat
Mentee_3321,Cloud Engineer,Junior,"['AWS', 'Google Cloud Platform', 'Azure']",Java,"['Scala', 'Clojure', 'PHP']",Female,Energy,Masters,3,Full-time,Robertshire,Career Guidance,Email
Mentee_3322,Data Analyst,Junior,"['Reporting', 'Data Mining', 'Dashboard Creation']",SQL,"['Power BI', 'R', 'Excel']",Male,Automotive,PhD,2,Part-time,New Nancyport,Project Collaboration,Chat
Mentee_3323,Game Designer,Junior,['Gameplay Mechanics'],None,"['HTML5', 'C++', 'C#']",Prefer not to say,Gaming,High School,2,Part-time,West Cynthiastad,Project Collaboration,Chat
Mentee_3324,Data Scientist,Mid,['TensorFlow'],R,"['Julia', 'Scala', 'SQL']",Prefer not to say,Telecommunications,PhD,6,Freelance,Garciaside,Career Guidance,Chat
Mentee_3325,Mobile Developer,Entry,"['iOS Development', 'React Native', 'Flutter']",Swift,"['C#', 'Objective-C', 'Dart']",Prefer not to say,Energy,Masters,0,Freelance,Cruzhaven,Career Guidance,Chat
Mentee_3326,Full-Stack Developer,Mid,"['Vue.js', 'Angular']",JavaScript,"['TypeScript', 'SQL', 'HTML']",Non-binary,Cybersecurity,PhD,5,Freelance,Lake Daniel,Project Collaboration,Email
Mentee_3327,Network Engineer,Entry,"['Network Configuration', 'Network Security', 'Routing Protocols']",None,[],Male,Media,Bachelors,1,Full-time,Bretthaven,Project Collaboration,Chat
Mentee_3328,Machine Learning Engineer,Mid,['Keras'],Python,"['Julia', 'Scala', 'C++']",Female,Web Development,Masters,4,Part-time,Barnesfort,Technical Skills,Chat
Mentee_3329,AR/VR Content Creator,Junior,"['3D Modeling', 'Simulation']",C++,"['HTML5', 'CSS', 'Java']",Female,Telecommunications,PhD,2,Part-time,North Samantha,Technical Skills,Email
Mentee_3330,ERP Consultant,Mid,"['User Training', 'Change Management', 'Business Process Reengineering']",None,"['SQL', 'C#', 'PHP']",Male,Media,Masters,5,Freelance,North Joseph,Technical Skills,Video Calls
Mentee_3331,IT Consultant,Mid,"['IT Governance', 'Risk Management']",None,[],Male,Government,High School,6,Freelance,New Annton,Technical Skills,Video Calls
Mentee_3332,Front-End Developer,Junior,['React'],JavaScript,"['CSS', 'Less', 'Sass']",Prefer not to say,Data Science,PhD,2,Part-time,Nortonfurt,Project Collaboration,Email
Mentee_3333,Game Designer,Entry,"['Storyboarding', 'Gameplay Mechanics']",None,"['C++', 'C#', 'Python']",Non-binary,Transportation,PhD,1,Freelance,North Annaville,Project Collaboration,Video Calls
Mentee_3334,Full-Stack Developer,Junior,"['Node.js', 'Django']",Python,"['GraphQL', 'HTML', 'CSS']",Non-binary,Government,Masters,3,Freelance,Alejandroport,Career Guidance,Video Calls
Mentee_3335,IT Consultant,Junior,"['IT Governance', 'Risk Management', 'Business Analysis']",None,[],Prefer not to say,Cybersecurity,High School,2,Freelance,Amandashire,Career Guidance,Chat
Mentee_3336,Back-End Developer,Entry,"['Spring', 'Django']",Python,"['SQL', 'Perl', 'C#']",Male,Web Development,Bachelors,0,Full-time,West Jacob,Technical Skills,Video Calls
Mentee_3337,Game Developer,Junior,"['Game Design', 'AI in Games', 'Unreal Engine']",C++,"['Swift', 'JavaScript', 'Python']",Male,Biotechnology,Bachelors,3,Part-time,West Cynthiastad,Technical Skills,Video Calls
Mentee_3338,Network Engineer,Junior,"['Network Configuration', 'Routing Protocols']",None,[],Non-binary,Mobile Development,PhD,2,Freelance,Nortonfurt,Career Guidance,Video Calls
Mentee_3339,AR/VR Developer,Mid,['3D Modeling'],C#,"['CSS', 'JavaScript', 'Unity']",Female,Cybersecurity,Masters,6,Full-time,Tylertown,Project Collaboration,Email
Mentee_3340,Digital Marketing Specialist,Mid,"['Email Marketing', 'Content Marketing']",None,"['HTML', 'JavaScript', 'SQL']",Prefer not to say,Web Development,High School,7,Part-time,New Lawrencetown,Career Guidance,Chat
Mentee_3341,Business Analyst,Mid,"['Stakeholder Management', 'Requirements Gathering']",Python,"['PHP', 'JavaScript', 'R']",Prefer not to say,Cybersecurity,Bachelors,5,Full-time,West Cynthiastad,Project Collaboration,Chat
Mentee_3342,E-commerce Specialist,Entry,"['Digital Marketing', 'Content Management']",CSS,"['SQL', 'PHP', 'JavaScript']",Prefer not to say,Government,High School,1,Full-time,Tiffanyhaven,Career Guidance,Chat
Mentee_3343,Artificial Intelligence Engineer,Entry,"['Computer Vision', 'Reinforcement Learning', 'Deep Learning']",Python,"['Julia', 'Swift', 'C++']",Female,Biotechnology,PhD,1,Full-time,Rachelmouth,Technical Skills,Email
Mentee_3344,Technical Writer,Entry,['User Guides'],None,[],Male,Cloud Computing,Masters,1,Part-time,Jasonmouth,Project Collaboration,Email
Mentee_3345,Systems Architect,Junior,"['API Design', 'Enterprise Architecture']",Java,"['Ruby', 'JavaScript', 'Python']",Female,Retail,PhD,3,Full-time,Floresburgh,Project Collaboration,Email
Mentee_3346,Technical Writer,Junior,['Documentation'],None,[],Non-binary,Gaming,High School,3,Part-time,Carrillomouth,Project Collaboration,Email
Mentee_3347,Artificial Intelligence Engineer,Junior,"['Natural Language Processing', 'Deep Learning']",R,"['Swift', 'Julia', 'Java']",Male,Mobile Development,Masters,2,Freelance,Port Julie,Project Collaboration,Video Calls
Mentee_3348,Robotics Engineer,Junior,['Embedded Systems'],Python,"['Rust', 'MATLAB', 'C++']",Non-binary,Manufacturing,Bachelors,3,Freelance,Andersonshire,Project Collaboration,Video Calls
Mentee_3349,Technical Writer,Junior,['Content Management'],None,[],Male,Energy,High School,2,Full-time,Michaelport,Career Guidance,Chat
Mentee_3350,IoT Developer,Entry,"['Sensor Integration', 'Embedded Systems', 'Data Analysis']",Python,"['C++', 'Rust', 'Java']",Prefer not to say,Biotechnology,Bachelors,0,Part-time,East Laurabury,Technical Skills,Email
Mentee_3351,Systems Architect,Junior,"['Integration Patterns', 'Microservices', 'API Design']",Java,"['JavaScript', 'Ruby', 'Go']",Female,Media,PhD,3,Part-time,Nicolefort,Project Collaboration,Email
Mentee_3352,IT Project Manager,Mid,['Agile Methodologies'],None,[],Female,Energy,PhD,7,Part-time,Lake Gregorymouth,Project Collaboration,Chat
Mentee_3353,System Administrator,Entry,"['Backup Solutions', 'Networking', 'Windows Administration']",Bash,"['Java', 'PowerShell', 'Go']",Male,Retail,Masters,0,Part-time,Port Tammy,Technical Skills,Email
Mentee_3354,Cybersecurity Specialist,Junior,"['Incident Response', 'Network Security']",Python,"['Perl', 'Rust', 'Go']",Prefer not to say,Automotive,PhD,2,Freelance,Rachelmouth,Project Collaboration,Video Calls
Mentee_3355,Mobile Developer,Entry,"['Android Development', 'React Native']",Swift,"['Java', 'Dart', 'Rust']",Non-binary,Enterprise Software,Masters,1,Part-time,Smithborough,Technical Skills,Chat
Mentee_3356,Technical Writer,Mid,['Documentation'],None,[],Non-binary,Cybersecurity,Masters,5,Freelance,North Annaville,Technical Skills,Chat
Mentee_3357,Mobile Developer,Junior,"['Xamarin', 'iOS Development']",Kotlin,"['Objective-C', 'Java', 'C#']",Female,Automotive,Masters,2,Part-time,West Samanthaport,Technical Skills,Chat
Mentee_3358,Game Developer,Mid,"['AI in Games', 'Unreal Engine']",C#,"['JavaScript', 'Python', 'Java']",Prefer not to say,Enterprise Software,Masters,6,Freelance,Bryanberg,Technical Skills,Email
Mentee_3359,Blockchain Developer,Mid,"['Cryptography', 'Smart Contracts']",Solidity,"['Java', 'Rust', 'Go']",Male,Mobile Development,PhD,7,Full-time,Liuburgh,Project Collaboration,Video Calls
Mentee_3360,Web Designer,Entry,['Responsive Design'],CSS,"['JavaScript', 'PHP', 'Python']",Prefer not to say,Cybersecurity,PhD,0,Full-time,Hardinburgh,Project Collaboration,Chat
Mentee_3361,Technical Support Specialist,Mid,['Remote Support'],None,[],Female,Manufacturing,Bachelors,5,Part-time,Perezville,Career Guidance,Email
Mentee_3362,Blockchain Developer,Junior,"['Blockchain Architecture', 'Consensus Algorithms', 'Decentralized Applications']",JavaScript,"['Java', 'Python', 'C++']",Female,Gaming,Masters,3,Part-time,North Dylanchester,Project Collaboration,Video Calls
Mentee_3363,IT Consultant,Junior,['Business Analysis'],None,[],Male,Mobile Development,Bachelors,2,Full-time,Bowmanmouth,Technical Skills,Email
Mentee_3364,Business Analyst,Mid,['Stakeholder Management'],SQL,"['Java', 'C#', 'PHP']",Male,Cybersecurity,High School,6,Freelance,Port Melanie,Career Guidance,Email
Mentee_3365,Database Administrator,Entry,['Performance Tuning'],PL/SQL,"['MySQL', 'PostgreSQL', 'SQLite']",Prefer not to say,Transportation,Bachelors,1,Full-time,New Zacharyside,Project Collaboration,Email
Mentee_3366,Data Analyst,Mid,"['Statistical Analysis', 'Data Mining', 'Data Visualization']",SQL,"['Power BI', 'Tableau', 'R']",Prefer not to say,Energy,Bachelors,6,Full-time,Bowmanmouth,Career Guidance,Email
